DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,YEAR,MONTH,DAY,DAY_OF_WEEK,Anomaly,Anomaly Score,Pressure Health Score
2009-10-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.70445291666664,106.78579916666666,183.577694375,14.366617291666667,52.151344375,%,77.12675854166666,82.33011125,44.675547916666666,4306.5,602824.32,356.73,production,OP,2009,10,26,0,1,0.18587678482360714,66.48286340357102
2009-10-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.42039666666665,106.7856775,183.61469666666667,15.016810208333334,52.216396875,%,76.8057,82.55693229166667,44.35243104166667,4313.37,603085.27,357.45,production,OP,2009,10,27,1,1,0.1968902197439017,69.8362671401686
2009-10-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.01914375,106.79384,183.67518541666666,15.030249375,52.58804020833333,%,76.34395833333333,81.48978020833333,43.856945625,4348.44,603773.5,359.23,production,OP,2009,10,28,2,1,0.19849969335496792,70.32632449832842
2009-10-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.325,259.56587246516614,106.82401681672026,185.67185364415863,13.8047861414791,57.142247659574466,%,73.8940188210075,78.75116782422293,42.86714789924973,4274.9,593576.38,354.67,production,OP,2009,10,29,3,1,0.18649583071985165,66.67135235698248
2009-10-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.39889458333334,106.90845916666666,187.28500916666667,15.379883333333334,65.988035625,%,66.11388541666666,82.21103770833334,33.036638125,4957.61,692870.78,409.02,production,OP,2009,10,30,4,1,0.18923006429877776,67.50388000767987
2009-10-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.22859416666665,106.905469375,186.81589479166666,15.4916875,64.18690958333333,%,67.412699375,81.9727425,34.41029416666667,4840.81,676986.37,433.2,production,OP,2009,10,31,5,1,0.17817080678518699,64.13652407027553
2009-11-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.045449375,106.91377104166666,186.99898875,15.489621666666666,64.25908145833333,%,67.046460625,81.44927270833334,34.00970354166667,4852.06,678487.14,413.98,production,OP,2009,11,1,6,1,0.1598578323735026,58.56053462967002
2009-11-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.31148333333334,106.91622895833333,186.92457958333333,15.431091666666667,63.91029708333333,%,67.38690375,80.83284375,34.335649375,4829.38,675577.42,401.36,production,OP,2009,11,2,0,1,0.17590617461365426,63.446982066259785
2009-11-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.32095791666666,106.92213020833333,187.04518666666667,15.465274375,63.82282229166667,%,67.27577125,81.12952270833334,34.23371458333333,4817.07,675254.23,380.41,production,OP,2009,11,3,1,1,0.1828977671813919,65.57580316622523
2009-11-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.5,257.93317037472906,106.87513116416129,185.72366193089678,14.31561426296129,56.60430212121212,%,72.20950844383226,79.18793565320645,39.47880724976129,3153.99,445344.14,234.97,production,OP,2009,11,4,2,1,0.1583670332616669,58.10661163940165
2009-11-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.3243145833333,106.86363833333333,184.94429125,14.945791875,56.642185,%,73.38002333333333,79.79989833333333,40.712597708333334,4434.99,620794.82,344.59,production,OP,2009,11,5,3,1,0.20009966513258637,70.81348870970716
2009-11-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.4570933333333,106.85641916666667,184.87490541666668,15.167053541666666,56.449645,%,73.58218791666667,81.00448166666666,40.93087666666667,4403.93,617191.43,338.53,production,OP,2009,11,6,4,1,0.19383138493154778,68.9049039311773
2009-11-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.03128604166665,106.86466833333333,185.35255125,15.352947916666666,57.26311208333333,%,72.67873479166667,82.296916875,39.968071458333334,4448.0,623010.35,363.26,production,OP,2009,11,7,5,1,0.19123596247775593,68.11464190869447
2009-11-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,257.8228564583333,106.86899395833333,185.69426083333335,15.479849166666666,57.66961520833333,%,72.128595625,83.11453916666666,39.41773333333333,4470.57,625587.92,369.06,production,OP,2009,11,8,6,1,0.17529819073790154,63.261861310065605
2009-11-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.33334,260.216592590615,106.84790275461206,184.8512136374304,14.706762242786501,52.67254770833333,%,75.36537895318459,79.87793315230053,42.785949938204304,4089.83,572179.75,350.17,production,OP,2009,11,9,0,1,0.18379302803629016,65.84839487968904
2009-11-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,259.5304497916667,106.846939375,185.58320354166668,14.174319791666667,56.10077166666667,%,73.94724625,81.00260854166666,41.2661825,4245.19,594946.25,388.59,production,OP,2009,11,10,1,1,0.1927142550097713,68.56475685798334
2009-11-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.27852333333334,106.87449208333334,185.37706875,15.250146875,56.53200145833333,%,72.90145458333333,81.744224375,40.22242,4401.54,617863.62,396.54,production,OP,2009,11,11,2,1,0.2024728385142302,71.53607966731418
2009-11-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.14169833333335,106.87598770833333,185.37779541666666,15.097233125,56.935135208333335,%,72.76390291666667,79.96066416666666,40.07748145833333,4408.51,618894.68,416.18,production,OP,2009,11,12,3,1,0.20750211224422654,73.06740803494854
2009-11-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.35325479166664,106.875380625,185.447205,15.07474972972973,56.805308958333335,%,72.90604979166666,80.76178833333333,40.20255229166667,4378.76,623603.78,412.73,production,OP,2009,11,13,4,1,0.20214199333996857,71.43534293516537
2009-11-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,258.06337270833336,106.88368979166667,185.71831333333333,,57.364728125,%,72.345059375,81.25026458333333,39.63188604166667,4413.39,620425.58,410.55,production,OP,2009,11,14,5,1,0.19928730392568283,70.56613853000279
2009-11-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,257.39503729166665,106.89482208333334,186.14143458333334,,58.309987291666665,%,71.25360270833333,81.53317791666667,38.50686125,4446.8,626209.69,434.7,production,OP,2009,11,15,6,1,0.18608476301184085,66.54618922685877
2009-11-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,256.2415310416667,106.91496979166666,186.78496541666667,,60.355254375,%,69.456565625,81.615285,36.53750625,4517.33,636382.84,394.4,production,OP,2009,11,16,0,1,0.19414966898253572,69.00181601479215
2009-11-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.03586083333334,106.952561875,188.25124208333332,,64.94339375,%,65.78461875,81.356306875,32.39305375,4724.62,666975.15,263.68,production,OP,2009,11,17,1,1,0.19868082743798027,70.38147674784864
2009-11-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.01809125,106.97754895833333,189.07294375,,67.05461625,%,63.9451475,82.47915729166667,30.453235625,4874.86,687647.42,398.55,production,OP,2009,11,18,2,1,0.1985883129071701,70.35330764569717
2009-11-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.25177208333332,106.97851375,188.72906895833333,,66.70749895833333,%,64.522703125,81.18313,31.081491875,4842.29,684780.8,384.77,production,OP,2009,11,19,3,1,0.20269017670457956,71.60225545215312
2009-11-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,258.43536836421737,106.92041869746522,187.4796017310348,,58.024375106382976,%,70.9557666331826,78.43756432418695,37.85981918346087,4004.63,564352.25,330.92,production,OP,2009,11,20,4,1,0.19507744996391585,69.28430955402133
2009-11-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.36786520833334,106.98144604166667,188.951823125,,66.73044458333334,%,64.41604208333334,82.1908375,30.974443541666666,4846.82,685492.59,401.14,production,OP,2009,11,21,5,1,0.19260614868339954,68.53184031909892
2009-11-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.08590104166666,106.984708125,188.868870625,,67.05327208333334,%,64.21703041666666,81.626753125,30.755401666666668,4840.84,683920.98,379.56,production,OP,2009,11,22,6,1,0.17971882185591648,64.60786834752076
2009-11-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,21.5,256.61750976395814,106.93721891370232,187.8855932870372,,60.94298863636364,%,68.73191647692093,80.55651727826047,35.49394461089767,3930.03,556602.23,314.52,production,OP,2009,11,23,0,1,0.17673905455754174,63.7005798526164
2009-11-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.41667,256.3930166866756,106.95388108940801,187.58340286036687,,61.22138543478261,%,68.80961382630872,80.26316491958886,35.40446827591698,4126.56,585995.17,553.12,production,OP,2009,11,24,1,1,0.18251457505516855,65.45912767695128
2009-11-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.72710354166668,106.99473375,188.161143125,,67.11438416666667,%,64.56596041666667,80.3644225,30.791880833333334,4837.35,680810.87,170.89,production,OP,2009,11,25,2,1,0.19104251807518413,68.05574137610833
2009-11-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.75093333333334,106.99354333333333,188.22001604166667,,67.097046875,%,64.53091729166667,79.86174833333334,30.582317708333335,4880.73,692847.97,415.72,production,OP,2009,11,26,3,1,0.19675008803143645,69.79359941555792
2009-11-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.83568063829787,107.00239723404255,188.87578765957446,15.878015106382978,66.04834791666667,%,63.9598929787234,82.6084274468085,29.993435531914894,4864.71,690194.23,381.68,production,OP,2009,11,27,4,1,0.1904034338121684,67.86115108060947
2009-11-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.93001854166667,107.01381604166667,189.54393645833332,16.071765208333332,67.842850625,%,63.386082083333335,83.74184458333333,29.424292083333334,4855.39,688773.85,382.23,production,OP,2009,11,28,5,1,0.17843789140437122,64.21784679714885
2009-11-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.253330625,107.03197229166666,190.33035916666665,16.026994166666668,70.09954145833333,%,61.922971458333336,83.41747166666667,28.204099375,5013.4,726586.54,413.85,production,OP,2009,11,29,6,1,0.16123340407585102,58.979372832283175
2009-11-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.00116234042554,107.03757340425533,190.60127914893616,16.00633425531915,69.29444583333333,%,61.39988319148936,83.45238382978724,27.693188936170213,5062.11,714849.89,446.22,production,OP,2009,11,30,0,1,0.16842568985430056,61.16930160370458
2009-12-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.17115916666665,107.041406875,190.48153083333332,16.076411458333332,70.52171458333333,%,61.68962833333333,82.95557416666666,27.990113333333333,5031.44,711208.6,409.23,production,OP,2009,12,1,1,1,0.16358331803700077,59.69488169169283
2009-12-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.21165895833335,107.04265541666666,190.37650125,15.824711041666667,70.523501875,%,61.835157708333334,81.3215225,28.125294375,5047.98,714500.66,452.59,production,OP,2009,12,2,2,1,0.17510064943711623,63.2017133416089
2009-12-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.12541479166666,107.04491125,190.41787479166666,15.76014375,70.71423416666667,%,61.70754,80.51303020833333,27.978534375,5043.73,713782.36,447.89,production,OP,2009,12,3,3,1,0.18112757947260233,65.03681109698482
2009-12-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.49459854166668,107.05448229166667,190.91364375,15.821149166666666,72.76745229166667,%,60.58095479166667,81.61976520833333,26.796397916666667,5485.34,774012.05,573.67,production,OP,2009,12,4,4,1,0.17043013878174257,61.77962223225953
2009-12-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,253.41101875,107.033833125,189.897079375,15.809724375,69.4589575,%,63.513939375,81.584881875,29.829753125,5189.7,732244.75,535.58,production,OP,2009,12,5,5,1,0.1720765697594725,62.2809324803998
2009-12-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.99035375,107.03263875,190.20579125,15.797913958333334,69.43213208333333,%,62.7845625,81.32204395833334,29.112662083333333,5303.4,744579.97,564.84,production,OP,2009,12,6,6,1,0.16484599870062355,60.07934649183612
2009-12-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.51216520833333,107.05972875,191.03913395833334,15.921587708333334,72.92619166666667,%,60.47303125,81.83885104166667,26.67040520833333,5467.62,767621.17,578.47,production,OP,2009,12,7,0,1,0.17119453369921106,62.012367492119516
2009-12-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.402225,107.06330979166667,191.25688229166667,15.988063541666667,73.07949354166666,%,60.14534270833333,82.8646725,26.346979583333333,5604.33,785560.55,539.31,production,OP,2009,12,8,1,1,0.17797860954141365,64.07800327634541
2009-12-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.43529125,107.06461083333333,191.10984395833333,16.000169583333335,72.90647270833334,%,60.32544729166667,82.3332275,26.53939375,5601.13,781600.76,551.15,production,OP,2009,12,9,2,1,0.18785427771317365,67.08497637676776
2009-12-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.66463520833332,107.06062958333334,191.22949916666667,16.187956458333332,71.95349416666667,%,60.43513604166667,83.84590791666666,26.6644975,5549.21,773988.58,422.92,production,OP,2009,12,10,3,1,0.1910399381170667,68.05495582271342
2009-12-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.86241229166666,107.05532583333333,191.09468041666668,16.269631666666665,70.91464333333333,%,60.767731875,84.20878958333333,27.03206375,5480.45,767199.36,350.08,production,OP,2009,12,11,4,1,0.1861173578229371,66.55611379281979
2009-12-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.79343020833332,107.05381020833333,191.00477354166668,16.27408416666667,70.74211,%,60.78865666666667,84.15879458333333,27.06226854166667,5465.07,763675.41,562.8,production,OP,2009,12,12,5,1,0.18510810999229543,66.24881498269195
2009-12-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,253.1857565876087,107.0400757498826,191.13611696683478,15.70403597491739,68.15051851063829,%,62.04963962077391,83.01314647071304,28.394625266021738,5049.73,706496.77,599.27,production,OP,2009,12,13,6,1,0.16459782149904756,60.003780752252936
2009-12-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.1479175,107.04767041666666,190.979230625,16.549372708333333,69.889563125,%,61.168686875,83.94469208333334,27.453219375,5380.51,754743.06,592.03,production,OP,2009,12,14,0,1,0.1758659320696928,63.43472889563071
2009-12-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.18680395833334,107.042715625,191.03008270833334,16.374615625,70.57018770833334,%,61.15672125,83.834228125,27.441995416666668,5366.63,776432.23,581.41,production,OP,2009,12,15,1,1,0.1852237575913509,66.28402771092867
2009-12-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,251.86652354166668,107.04568645833334,190.84483208333333,16.328148541666668,69.94159520833334,%,61.021691458333336,83.40330645833333,27.307188125,5358.32,749752.39,359.58,production,OP,2009,12,16,2,1,0.19041324972764384,67.86413986002948
2009-12-17,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.85833,252.178949920821,107.0435182198787,190.81343655365023,16.076538207751835,68.83234652173913,%,61.36551336717074,81.45015302330047,27.975486582541244,5017.66,705591.74,552.07,production,OP,2009,12,17,3,1,0.19294727616548596,68.63570783921082
2009-12-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.475,271.18872357637485,106.75214081586368,183.08316245196593,12.292914519906283,40.841799583333334,%,88.10556112440895,73.80432320370608,55.78125037630245,2516.72,348481.68,310.25,production,OP,2009,12,18,4,1,0.15851495769320306,58.15165211451567
2009-12-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.025,250.04096121576706,107.04682808957737,191.3677294985491,16.117173638462564,73.50332129032257,%,58.67323171721797,81.69627789675208,25.164440429377702,3377.75,469681.15,446.76,production,OP,2009,12,19,5,1,0.15476395545982424,57.00953569067231
2009-12-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.14167,252.49627135898365,106.98732026180053,189.81315352119265,13.599436274499583,69.73197170731707,%,62.68311783779101,80.27811680161079,29.156322720265997,4228.61,583871.56,587.92,production,OP,2009,12,20,6,1,0.14902318554471128,55.26156882805322
2009-12-21,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.85264729166667,107.026446875,190.20132041666668,16.138007291666668,76.154459375,%,57.651326875,81.74688791666667,24.0013225,5347.19,739004.92,700.95,production,OP,2009,12,21,0,1,0.18050635211735883,64.84765792638667
2009-12-22,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.0978625,107.031365625,190.14016583333333,16.166763333333332,77.30218770833334,%,56.95769666666666,81.52418333333334,23.292674583333334,5355.93,743748.51,526.97,production,OP,2009,12,22,1,1,0.18530509065686857,66.30879224695124
2009-12-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.06578375,107.02522354166666,189.75490541666667,16.314934166666667,73.5493725,%,58.310878333333335,82.56369291666667,24.732659583333334,5153.65,715681.17,605.35,production,OP,2009,12,23,2,1,0.19037653786193154,67.85296172091593
2009-12-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.5300225,107.02135291666667,189.62316166666668,16.401801875,72.07573,%,58.90686083333333,83.11477458333333,25.371640625,5063.78,703199.58,661.12,production,OP,2009,12,24,3,1,0.19176139031728712,68.27462575507373
2009-12-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.51700479166666,107.027373125,189.67254645833333,16.278008958333334,72.52884979166667,%,58.844458333333336,82.44247416666667,25.306937708333333,5164.96,723178.83,622.33,production,OP,2009,12,25,4,1,0.18961265671776556,67.62037289629389
2009-12-26,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.71875208333333,107.03395916666666,190.13990958333332,16.471987708333334,72.72959375,%,58.5788425,83.79003375,25.01610375,5148.7,719081.4,680.44,production,OP,2009,12,26,5,1,0.18170319364917664,65.2120758299707
2009-12-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.65064041666668,107.035895625,190.20257395833335,16.391923125,72.93773770833333,%,58.44806645833334,83.721456875,24.881188333333334,5098.58,711628.09,466.25,production,OP,2009,12,27,6,1,0.170327991388469,61.74852008721883
2009-12-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.47783375,107.03790833333333,190.26517041666668,16.301016458333333,73.33444875,%,58.21266333333333,83.51567958333334,24.64172875,5298.31,738483.97,768.15,production,OP,2009,12,28,0,1,0.17227628359976793,62.34174195021042
2009-12-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.38747666666666,107.04270333333334,190.25553520833333,16.25215645833333,73.6172325,%,58.13194145833333,83.22459958333333,24.562876875,5281.46,739635.47,734.31,production,OP,2009,12,29,1,1,0.17411754504540478,62.90237476427226
2009-12-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.350824375,107.04628770833334,190.23544875,16.21098125,73.734791875,%,58.115375625,82.76590916666666,24.547793541666667,5280.42,738860.57,783.63,production,OP,2009,12,30,2,1,0.175973674283383,63.46753456839246
2009-12-31,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.42246083333333,107.04874875,190.31424145833333,16.266520625,73.42339791666667,%,58.108219375,83.4634125,24.529995208333332,5243.21,763335.14,753.88,production,OP,2009,12,31,3,1,0.17370349306705296,62.77630297455369
2010-01-01,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.27087958333334,107.05442916666667,190.24229958333333,16.168523125,73.83464770833334,%,58.02858,82.37292125,24.471825208333332,5261.93,736984.71,790.98,production,OP,2010,1,1,4,1,0.17615708871029662,63.52338114387134
2010-01-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.13987833333334,107.05831729166667,190.26088020833333,16.097961875,74.12604666666667,%,57.878998125,81.99323125,24.326935416666668,5256.37,735525.78,847.96,production,OP,2010,1,2,5,1,0.1795529759514834,64.55737108852298
2010-01-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.06805708333334,107.061969375,190.49241791666665,16.271995416666666,74.230985,%,57.57563916666667,83.47090229166666,24.018529375,5227.61,732785.12,793.61,production,OP,2010,1,3,6,1,0.16697566768627636,60.727794499736376
2010-01-04,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.10016979166667,107.06657979166667,190.51886604166666,16.247145833333335,74.06502854166666,%,57.58130375,83.29423875,24.026450208333333,5199.02,730335.59,749.92,production,OP,2010,1,4,0,1,0.17303276746452878,62.57207842898601
2010-01-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.05076145833334,107.07150958333334,190.488745625,16.251479166666666,74.13604083333334,%,57.562015833333334,82.92004229166666,24.008132291666666,5206.38,731148.3,541.74,production,OP,2010,1,5,1,1,0.18415526648702485,65.95869033092875
2010-01-06,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.050173125,107.07664354166667,190.44568145833333,16.269242916666666,74.09392020833333,%,57.60449166666667,82.80426416666667,24.060415625,5200.27,729365.98,550.93,production,OP,2010,1,6,2,1,0.19499574352132376,69.25943133102594
2010-01-07,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.00722872340427,107.08178085106383,190.58369319148937,16.37609404255319,72.82486104166667,%,57.423535531914894,83.04240191489362,23.876860638297874,5189.62,728597.69,709.95,production,OP,2010,1,7,3,1,0.19866366453477935,70.37625093554382
2010-01-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.9974259574468,107.08705574468085,190.68995468085106,16.442721063829786,72.94006979166667,%,57.30747127659574,82.99875659574468,23.77850255319149,5185.95,727881.15,579.99,production,OP,2010,1,8,4,1,0.19539674965536663,69.38153088289417
2010-01-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22.83333,255.40790583120815,107.01040259694929,188.0349149920927,15.066241709737476,60.410226875,%,67.37299083911545,79.29285501217299,34.554519426618896,4034.53,592005.17,515.07,production,OP,2010,1,9,5,1,0.184569086551078,66.08469150668526
2010-01-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.43397361702128,107.07120106382979,190.2990393617021,16.17799021276596,71.87258583333333,%,58.13493425531915,81.51433914893617,24.39716,5140.65,720907.51,606.1,production,OP,2010,1,10,6,1,0.1831151808321287,65.64200192746952
2010-01-11,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.903004375,107.086594375,190.75915166666667,16.539193541666666,74.67883166666667,%,57.143852708333334,82.282203125,23.369636458333332,5157.86,722935.24,693.44,production,OP,2010,1,11,0,1,0.18431952336746105,66.00870375912831
2010-01-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.7502025,107.095309375,190.65360083333334,16.484324583333333,75.14006083333334,%,57.096601666666665,80.89970729166667,23.32697458333333,5161.22,722042.16,626.0,production,OP,2010,1,12,1,1,0.196521438677279,69.7239795735966
2010-01-13,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.60891145833332,107.1049175,190.68503270833332,16.435826875,75.04702458333334,%,56.92387875,80.39683104166667,23.175788333333333,5136.39,718018.45,694.52,production,OP,2010,1,13,2,1,0.20358934670539297,71.87603743410389
2010-01-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.24345541666668,107.11945979166667,190.764365,16.560001875,75.24942604166667,%,56.479090416666665,80.72723083333334,22.75013875,5092.0,712515.8,889.86,production,OP,2010,1,14,3,1,0.20483329530197075,72.2547986382231
