DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,YEAR,MONTH,DAY,DAY_OF_WEEK,Actual Production,Predicted Production,Forecast Error,Absolute Error,Percentage Error
2015-08-08,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,8,8,5,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2015-06-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.12774958333333,105.85305020833333,172.11841833333332,18.63458333333333,20.576210416666665,%,48.00933125,76.33391625,19.406465833333332,1616.27,235818.42,714.98,production,OP,2015,6,12,4,1616.27,1612.7124522420645,3.557547757935481,3.557547757935481,0.220108506495541
2016-07-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,298.92542,98.04004,298.85257,0.06214,1.1196179166666667,%,0.07285,0.0,0.15363,0.0,0.0,0.0,production,OP,2016,7,28,3,0.0,0.0,0.0,0.0,
2010-04-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,4,5,0,557.55,557.4956709567768,0.054329043223106055,0.054329043223106055,0.009744245937244383
2015-02-13,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,2,13,4,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2011-08-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2011,8,5,4,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2011-09-21,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2011,9,21,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2009-01-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,1,8,3,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2014-01-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,6.35833,268.0966759136754,99.9167655842965,228.10610456951747,16.148768865739903,12.166943125,%,39.99057134415798,76.00744975374037,10.295705787620335,32.57,5066.41,322.78,production,OP,2014,1,5,6,32.57,97.36384650793656,-64.79384650793656,64.79384650793656,198.93720143671035
2016-03-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.910581875,105.75275625,208.37741666666668,20.161363125,100.0,%,29.533165208333333,79.91175625,3.29669875,842.42,134491.69,2459.72,production,OP,2016,3,11,4,842.42,907.821792842974,-65.40179284297403,65.40179284297403,7.763561269078849
2014-11-06,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.76838979166666,106.409221875,167.59801708333333,25.644592083333333,11.532730208333334,%,52.17037270833333,66.687825625,23.720977916666666,1026.32,159536.33,368.0,production,OP,2014,11,6,3,1026.32,1045.0467822670403,-18.726782267040335,18.726782267040335,1.8246533505183897
2009-03-02,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,3,2,0,557.55,557.4956709567766,0.05432904322333343,0.05432904322333343,0.009744245937285165
2015-04-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.535898125,99.67389270833333,235.752820625,14.417753333333334,100.0,%,30.7830775,88.68599770833333,2.2237339583333333,265.19,38335.96,3424.63,production,OP,2015,4,26,6,265.19,267.9835589126865,-2.7935589126864784,2.7935589126864784,1.053417893844594
2015-04-17,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,4,17,4,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2012-01-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,2.5,287.8045599414528,100.32845354261433,191.29338899203128,0.0,3.972590625,%,96.51117094942148,24.46706199945826,42.8913640003087,108.08,16656.11,223.52,production,OP,2012,1,14,5,108.08,42.75738131673883,65.32261868326117,65.32261868326117,60.439136457495536
2014-01-28,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,10.475,,,,,,,,,0.0,,,,injection,WI,2014,1,28,1,557.55,557.5007372007792,0.049262799220741726,0.049262799220741726,0.008835584112768672
2014-05-22,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.982621875,107.8523675,155.54675833333334,,46.2889975,%,64.43586354166666,53.66113229166667,36.01890375,735.41,107115.77,0.0,production,OP,2014,5,22,3,735.41,754.2826486698364,-18.872648669836394,18.872648669836394,2.566275774035762
2010-05-14,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,5,14,4,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2012-06-29,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,6,29,4,557.55,557.4983474872386,0.051652512761393155,0.051652512761393155,0.009264193841161
2016-09-10,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2016,9,10,5,557.55,557.5066792168676,0.04332078313234433,0.04332078313234433,0.007769847212329716
2015-10-03,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.59379541666667,106.37983145833333,182.848275625,15.404788541666667,10.183565208333333,%,36.745519791666666,44.88839125,11.135737916666667,209.78,31949.36,116.41,production,OP,2015,10,3,5,209.78,214.94772179977454,-5.16772179977454,5.16772179977454,2.4634006100555537
2015-12-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,12,10,3,557.55,557.4976944078396,0.052305592160337255,0.052305592160337255,0.00938132762269523
2010-05-31,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,5,31,0,557.55,557.5213373080172,0.028662691982731303,0.028662691982731303,0.005140828980850382
2010-12-28,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,0.0,0.0,54.89438702921739,20.683199814404347,45.536526875,%,54.89438702921739,83.9696719551826,21.989632650291306,1174.41,177469.72,3093.01,production,OP,2010,12,28,1,1174.41,1997.6429472258292,-823.2329472258291,823.2329472258291,70.09757641929386
2015-09-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,30.361232916666665,12.569578541666667,100.0,%,30.361232916666665,80.6903425,0.37134375,429.99,67960.86,1138.72,production,OP,2015,9,3,3,429.99,439.93474491314305,-9.94474491314304,9.94474491314304,2.3127851608509595
2012-05-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,228.63681833333334,102.57141020833333,195.23630958333334,0.0,100.0,%,33.40050875,86.1145625,3.084509375,1095.56,172033.25,2624.72,production,OP,2012,5,25,4,1095.56,1058.296120135791,37.263879864209,37.263879864209,3.4013545460046926
2014-07-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.23430979166665,99.92905,229.132956875,21.684807916666667,100.0,%,31.101352916666666,88.84286729166666,2.063030208333333,436.95,65306.12,3119.11,production,OP,2014,7,19,5,436.95,433.8156396366387,3.1343603633612815,3.1343603633612815,0.7173270084360411
2012-03-05,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,34.65217625,10.810737708333333,100.0,%,34.65217625,91.21606604166666,5.53928375,882.14,140564.97,4617.19,production,OP,2012,3,5,0,882.14,872.1935080962398,9.946491903760148,9.946491903760148,1.1275411957013795
2014-08-20,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,302.85462,104.3926,302.74967,0.0,0.8221347916666667,%,0.10495,15.21278,0.16606,0.0,0.0,0.0,production,OP,2014,8,20,2,0.0,0.0,0.0,0.0,
2009-04-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,246.18973208333333,105.08725,158.46774708333334,,33.746319166666666,%,87.721985,76.91320270833333,55.33950291666667,3515.99,497247.67,32.39,production,OP,2009,4,1,2,3515.99,3610.943972657036,-94.95397265703605,94.95397265703605,2.7006326143429322
2014-02-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.75943125,20.188609375,100.0,%,32.75943125,90.78417854166666,4.082466458333333,266.53,40492.75,4947.36,production,OP,2014,2,19,2,266.53,265.1260531528699,1.4039468471301007,1.4039468471301007,0.5267500270626574
2012-08-08,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.723135416666665,10.583801041666666,100.0,%,33.723135416666665,92.09383958333333,4.6443666666666665,697.39,116964.32,4643.46,production,OP,2012,8,8,2,697.39,690.320687066202,7.06931293379796,7.06931293379796,1.0136814313078708
2016-04-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,1.9918,250.63355104026508,105.76714848890451,218.24342653820665,22.47057778301034,6.4447970833333335,%,32.39012450205844,80.06354852786424,7.01190995180239,22.74,4418.23,89.71,production,OP,2016,4,16,5,22.74,283.04446901624556,-260.30446901624555,260.30446901624555,1144.6986324373156
2011-07-25,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,17.325,,,,,,,,,0.0,,,,injection,WI,2011,7,25,0,557.55,557.4956709567763,0.05432904322367449,0.05432904322367449,0.009744245937346336
2014-11-18,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,11,18,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2015-03-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,265.18112229166667,99.6498,234.49805166666667,13.709258333333333,100.0,%,30.683070625,85.55223916666667,2.137444375,262.19,38190.61,3461.46,production,OP,2015,3,17,1,262.19,259.41663939208576,2.773360607914242,2.773360607914242,1.057767499871941
2015-03-01,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,3,1,6,557.55,557.4963676636534,0.053632336346595366,0.053632336346595366,0.00961928730097666
2008-01-25,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2008,1,25,4,557.55,557.5085420047449,0.041457995255086644,0.041457995255086644,0.007435744822004601
2008-11-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.08189729166668,106.40951479166667,167.12956041666666,14.849335416666667,65.97474041666666,%,56.952336875,78.41920979166666,23.743383333333334,4971.19,715583.37,64.55,production,OP,2008,11,24,0,4971.19,5005.610286074687,-34.42028607468728,34.42028607468728,0.6923953032309625
2015-02-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,56.63710458333333,29.064628333333335,33.177259166666666,%,56.63710458333333,68.52241145833334,27.934180208333334,716.15,107725.13,560.52,production,OP,2015,2,23,0,716.15,704.80847102525,11.341528974749963,11.341528974749963,1.5836806499685767
2011-10-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,13.50834,252.825307518037,102.94622284778144,209.70028478391868,0.0,42.918163541666665,%,43.12502273411833,82.1947404918813,10.59731080286697,680.02,111801.93,2340.56,production,OP,2011,10,8,5,680.02,1062.555501980519,-382.53550198051903,382.53550198051903,56.25356636283036
2008-08-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,238.40274979166668,104.71557166666666,154.734435,,36.58262625,%,83.66831479166666,80.073548125,51.03132291666667,4032.64,589848.54,7.67,production,OP,2008,8,20,2,4032.64,3804.5823183065163,228.05768169348357,228.05768169348357,5.655294836471482
2014-11-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.76288625,18.94168979166667,100.0,%,32.76288625,87.80681479166667,4.120188333333333,187.16,29293.8,4901.06,production,OP,2014,11,12,2,187.16,188.43184539953774,-1.2718453995377388,1.2718453995377388,0.6795497967181764
2015-02-23,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,2,23,0,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2009-01-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,32.30491729166667,%,94.56457354166666,73.11106145833334,62.01309270833333,3360.25,483460.06,0.91,production,OP,2009,1,11,6,3360.25,3233.2767633606686,126.97323663933139,126.97323663933139,3.778684224070572
2011-11-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,241.75335145833333,102.94866041666667,202.39316104166667,0.0,74.18327645833334,%,39.36019041666667,87.58886958333333,9.7567775,1810.86,279575.62,3896.25,production,OP,2011,11,20,6,1810.86,1812.5364833315298,-1.6764833315298802,1.6764833315298802,0.09257940047987587
2014-12-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,136.66966,2.74401,1.3271985416666667,%,136.66966,8.57031,107.00482,0.0,0.0,0.0,production,OP,2014,12,24,2,0.0,0.0,0.0,0.0,
2008-03-22,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,3,22,5,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2008-01-24,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2008,1,24,3,557.55,557.5085420047449,0.041457995255086644,0.041457995255086644,0.007435744822004601
2015-07-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,266.903401875,99.50583770833333,236.47106729166666,15.143995625,100.0,%,30.432334583333333,88.640755625,1.8649154166666666,210.61,31633.5,3141.38,production,OP,2015,7,26,6,210.61,211.2263500334193,-0.6163500334192804,0.6163500334192804,0.2926499375239924
2009-09-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,233.70860604166666,105.674549375,166.67574854166668,,43.26002520833333,%,67.0328575,87.362335625,33.696325208333334,4595.16,635934.87,823.42,production,OP,2009,9,11,4,4595.16,4537.620174073454,57.539825926545745,57.539825926545745,1.2521832956098535
2009-01-20,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,1,20,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2016-07-23,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,248.34235333333334,105.32342708333333,223.45147125,22.567940416666666,100.0,%,24.890882083333334,83.35624270833334,2.9976322916666667,445.0,71195.81,2660.37,production,OP,2016,7,23,5,445.0,475.8597998030293,-30.85979980302932,30.85979980302932,6.934786472590858
2007-10-21,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2007,10,21,6,557.55,556.6635857852494,0.8864142147505163,0.8864142147505163,0.15898380678872143
2016-04-07,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2016,4,7,3,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2009-10-29,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,22.33334,,,,,,,,,0.0,,,,injection,WI,2009,10,29,3,557.55,557.4983474872384,0.05165251276150684,0.05165251276150684,0.00926419384118139
2012-08-15,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2012,8,15,2,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2013-07-16,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.74671083333333,15.031889583333333,99.99650291666667,%,33.74671083333333,91.81242270833333,4.632808125,575.33,93704.36,4876.08,production,OP,2013,7,16,1,575.33,543.3099704718605,32.0200295281395,32.0200295281395,5.565506670630682
2011-10-10,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2011,10,10,0,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2008-08-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.90666604166665,104.71114666666666,156.30729541666668,,35.574552708333336,%,87.599370625,77.91572083333334,55.02354416666667,3941.15,549953.08,7.54,production,OP,2008,8,13,2,3941.15,3702.009589943818,239.1404100561822,239.1404100561822,6.067782501457245
2009-12-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,233.45148541666666,106.13453395833334,180.41495375,,48.284589583333336,%,53.03653166666667,89.14853958333333,20.166332708333332,2912.11,405892.82,2311.77,production,OP,2009,12,28,0,2912.11,2961.4081942261882,-49.298194226188116,49.298194226188116,1.692868546386919
2012-05-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,222.476083125,103.06825354166666,189.79229,0.0,100.0,%,32.683793125,86.98484958333333,3.3264254166666665,1116.23,174939.05,2607.86,production,OP,2012,5,3,3,1116.23,1282.9552811057263,-166.72528110572625,166.72528110572625,14.936463014407986
2013-10-05,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,10,5,5,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2012-10-23,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.83333,,,,,,,,,0.0,,,,injection,WI,2012,10,23,1,557.55,557.4956709567766,0.05432904322333343,0.05432904322333343,0.009744245937285165
2008-01-22,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2008,1,22,1,557.55,557.5085420047449,0.041457995255086644,0.041457995255086644,0.007435744822004601
2012-12-15,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,11.91667,,,,,,,,,0.0,,,,injection,WI,2012,12,15,5,557.55,557.4956709567762,0.054329043223788176,0.054329043223788176,0.009744245937366726
2013-11-20,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.738293541666664,19.950272083333335,99.62057,%,32.738293541666664,89.34971729166666,3.8563210416666664,273.73,42421.44,4385.6,production,OP,2013,11,20,2,273.73,272.6039880450759,1.126011954924138,1.126011954924138,0.41135862160674314
2014-07-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.02441854166665,99.92905,228.891078125,21.750071875,100.0,%,31.133340416666666,89.332598125,2.1052454166666665,437.73,65140.97,3119.81,production,OP,2014,7,18,4,437.73,447.8149807866024,-10.084980786602387,10.084980786602387,2.3039272580363206
2011-02-06,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,21.33333,,,,,,,,,0.0,,,,injection,WI,2011,2,6,6,557.55,557.4956709567768,0.054329043223106055,0.054329043223106055,0.009744245937244383
2014-10-25,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,16.75833,201.44286374427523,106.56615139321758,160.8067815764578,14.784431500370264,9.507662708333333,%,40.636082167817435,27.916320683433252,11.892893736171802,117.56,18223.01,3.67,production,OP,2014,10,25,5,117.56,143.46375152236655,-25.903751522366548,25.903751522366548,22.034494319808225
2016-07-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,250.92103145833335,104.90387166666666,226.32803645833334,22.221206875,100.0,%,24.592995,84.22025333333333,3.209138333333333,456.52,70805.2,2722.15,production,OP,2016,7,31,6,456.52,459.9363474499862,-3.416347449986233,3.416347449986233,0.7483456255993677
2014-03-25,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,7.10819,256.4124910508301,105.2023894139577,178.27617530170127,6.330891212995151,3.520085625,%,78.13631574912883,46.12418294102999,47.76477081095187,219.97,31706.85,53.77,production,OP,2014,3,25,1,219.97,195.37071134920635,24.599288650793653,24.599288650793653,11.183019798515094
2014-08-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.280578125,99.54823916666666,229.36040208333333,21.714977708333333,99.80907208333333,%,30.920176041666668,88.591885,2.032591875,358.23,63995.08,3080.71,production,OP,2014,8,27,2,358.23,348.52717639862,9.702823601380032,9.702823601380032,2.70854579498647
2015-06-22,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,238.53256041666666,108.00398625,203.96021104166667,,53.39161958333333,%,34.572349375,64.54508916666667,6.8125310416666665,211.31,31255.55,548.94,production,OP,2015,6,22,0,211.31,238.46376825354787,-27.153768253547867,27.153768253547867,12.85020503220286
2008-10-27,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.16666,,,,,,,,,0.0,,,,injection,WI,2008,10,27,0,557.55,557.5007372007799,0.049262799220059605,0.049262799220059605,0.00883558411264633
2015-03-11,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.03485958333334,106.32853958333334,159.613145625,10.615254791666667,20.601058958333333,%,40.421713958333335,70.13161104166667,12.001348958333333,1222.74,181172.64,661.35,production,OP,2015,3,11,2,1222.74,1221.6623291975231,1.0776708024768595,1.0776708024768595,0.08813572815781437
2016-04-22,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,28.70305125,79.40018604166667,%,26.003136458333334,57.7441725,0.5590266666666667,358.12,53895.45,327.99,production,OP,2016,4,22,4,358.12,356.2113032318719,1.9086967681280953,1.9086967681280953,0.5329768703585657
2015-07-08,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.53043979166668,105.971600625,175.70989,17.062719791666666,23.938967916666666,%,43.820549791666664,77.67027,15.166724166666667,1481.75,218310.47,1097.92,production,OP,2015,7,8,2,1481.75,1483.5710155999748,-1.8210155999747712,1.8210155999747712,0.12289627804790088
2010-11-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,240.863640625,106.06520333333333,197.756248125,0.0,71.37411875,%,43.1073925,91.193269375,10.788906666666668,2364.51,359941.53,3479.16,production,OP,2010,11,7,6,2364.51,2279.609513317516,84.90048668248437,84.90048668248437,3.590616520229746
2014-09-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.200031875,99.74818083333334,230.036271875,21.704483958333334,100.0,%,31.16376,88.32477791666666,2.151755,338.79,51462.6,3621.75,production,OP,2014,9,25,3,338.79,335.54195392435986,3.2480460756401612,3.2480460756401612,0.9587195831164322
2015-01-29,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,1,29,3,557.55,557.4990441941152,0.05095580588476878,0.05095580588476878,0.009139235204872887
2009-09-24,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,9,24,3,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2016-02-12,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,27.815977083333333,18.281805,100.0,%,27.815977083333333,77.372428125,0.620479375,263.09,40780.04,1183.47,production,OP,2016,2,12,4,263.09,257.9094458009921,5.180554199007872,5.180554199007872,1.969118628229075
2015-03-31,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.66351666666668,105.49459625,168.56522291666667,21.072068541666667,21.947232916666668,%,51.09829375,74.69684208333334,22.320430208333335,1917.89,272552.79,706.81,production,OP,2015,3,31,1,1917.89,1927.2642297619052,-9.374229761905099,9.374229761905099,0.4887782803969518
2012-12-26,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,12,26,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
